,line_name,family_old,family,NAM_name,DAP_line_BLUPs,DAP_fixed_fam_effs,BLUE
1316,HR623S024,23,22,HR623S,4.601663329,-3.799030997,0.802632333
1317,HR623S025,23,22,HR623S,4.661950176,-3.799030997,0.86291918
1318,HR623S026,23,22,HR623S,-7.253681431,-3.799030997,-11.05271243
1319,HR623S027,23,22,HR623S,-0.845783251,-3.799030997,-4.644814248
1320,HR623S028,23,22,HR623S,-0.636130096,-3.799030997,-4.435161093
1321,HR623S031,23,22,HR623S,4.307356655,-3.799030997,0.508325658
1322,HR623S032,23,22,HR623S,1.647635666,-3.799030997,-2.151395331
1323,HR623S033,23,22,HR623S,-0.388479971,-3.799030997,-4.187510968
1324,HR623S034,23,22,HR623S,-2.289278575,-3.799030997,-6.088309572
1325,HR623S035,23,22,HR623S,-4.412401034,-3.799030997,-8.211432031
1326,HR623S038,23,22,HR623S,-4.296957155,-3.799030997,-8.095988152
1327,HR623S039,23,22,HR623S,2.94580394,-3.799030997,-0.853227057
1328,HR623S040,23,22,HR623S,7.560628899,-3.799030997,3.761597902
1329,HR623S041,23,22,HR623S,-1.390957789,-3.799030997,-5.189988786
1330,HR623S042,23,22,HR623S,-3.086057623,-3.799030997,-6.885088619
1331,HR623S043,23,22,HR623S,0.55188801,-3.799030997,-3.247142987
1332,HR623S044,23,22,HR623S,7.508827026,-3.799030997,3.709796029
1333,HR623S045,23,22,HR623S,1.366852029,-3.799030997,-2.432178968
1334,HR623S046,23,22,HR623S,-5.167143169,-3.799030997,-8.966174166
1335,HR623S048,23,22,HR623S,-2.043866053,-3.799030997,-5.84289705
1336,HR623S049,23,22,HR623S,-4.605693793,-3.799030997,-8.40472479
1337,HR623S050,23,22,HR623S,-2.607964623,-3.799030997,-6.40699562
1338,HR623S052,23,22,HR623S,3.125196865,-3.799030997,-0.673834132
1339,HR623S053,23,22,HR623S,-6.566371962,-3.799030997,-10.36540296
1340,HR624S001,24,23,HR624S,-4.394153168,-3.796126185,-8.190279354
1341,HR624S002,24,23,HR624S,2.115113279,-3.796126185,-1.681012906
1342,HR624S003,24,23,HR624S,-2.533663862,-3.796126185,-6.329790047
1343,HR624S004,24,23,HR624S,0.098021782,-3.796126185,-3.698104403
1344,HR624S005,24,23,HR624S,2.461433804,-3.796126185,-1.334692382
1345,HR624S006,24,23,HR624S,-0.153796374,-3.796126185,-3.94992256
1346,HR624S007,24,23,HR624S,1.555343743,-3.796126185,-2.240782442
1347,HR624S008,24,23,HR624S,-2.424470464,-3.796126185,-6.220596649
1348,HR624S009,24,23,HR624S,-2.203243439,-3.796126185,-5.999369624
1349,HR624S010,24,23,HR624S,2.145218127,-3.796126185,-1.650908058
1350,HR624S011,24,23,HR624S,4.541259365,-3.796126185,0.74513318
1351,HR624S012,24,23,HR624S,-1.332779692,-3.796126185,-5.128905878
1352,HR624S013,24,23,HR624S,2.401291582,-3.796126185,-1.394834603
1353,HR624S014,24,23,HR624S,-4.004625889,-3.796126185,-7.800752074
1354,HR624S015,24,23,HR624S,-3.661143522,-3.796126185,-7.457269707
1355,HR624S017,24,23,HR624S,-0.730260365,-3.796126185,-4.52638655
1356,HR624S018,24,23,HR624S,0.808765649,-3.796126185,-2.987360536
1357,HR624S019,24,23,HR624S,-0.557084593,-3.796126185,-4.353210778
1358,HR624S020,24,23,HR624S,2.768844536,-3.796126185,-1.027281649
1359,HR624S021,24,23,HR624S,0.804267556,-3.796126185,-2.991858629
1360,HR624S022,24,23,HR624S,-2.907006605,-3.796126185,-6.70313279
1361,HR624S024,24,23,HR624S,0.394602307,-3.796126185,-3.401523878
1362,HR624S025,24,23,HR624S,-7.654636613,-3.796126185,-11.4507628
1363,HR624S026,24,23,HR624S,0.229484147,-3.796126185,-3.566642038
1364,HR624S027,24,23,HR624S,-0.300826317,-3.796126185,-4.096952503
1365,HR624S028,24,23,HR624S,4.741615413,-3.796126185,0.945489228
1366,HR624S029,24,23,HR624S,1.93007491,-3.796126185,-1.866051275
1367,HR624S030,24,23,HR624S,-3.23264122,-3.796126185,-7.028767406
1368,HR624S031,24,23,HR624S,0.455649273,-3.796126185,-3.340476912
1369,HR624S032,24,23,HR624S,-5.124288812,-3.796126185,-8.920414997
1370,HR624S033,24,23,HR624S,-0.556552393,-3.796126185,-4.352678579
1371,HR624S034,24,23,HR624S,1.537531066,-3.796126185,-2.258595119
1372,HR624S035,24,23,HR624S,3.38001561,-3.796126185,-0.416110575
1373,HR624S037,24,23,HR624S,-3.259641471,-3.796126185,-7.055767656
1374,HR624S038,24,23,HR624S,-4.522887676,-3.796126185,-8.319013861
1375,HR624S039,24,23,HR624S,2.232287442,-3.796126185,-1.563838743
1376,HR624S040,24,23,HR624S,-2.106434357,-3.796126185,-5.902560542
1377,HR624S041,24,23,HR624S,1.868218063,-3.796126185,-1.927908122
1378,HR624S042,24,23,HR624S,0.176901846,-3.796126185,-3.619224339
1379,HR624S043,24,23,HR624S,1.9420391,-3.796126185,-1.854087085
1380,HR624S045,24,23,HR624S,2.178104387,-3.796126185,-1.618021798
1381,HR624S046,24,23,HR624S,-2.489630097,-3.796126185,-6.285756282
1382,HR624S047,24,23,HR624S,-2.357029717,-3.796126185,-6.153155902
1383,HR624S048,24,23,HR624S,2.618109062,-3.796126185,-1.178017123
1384,HR624S049,24,23,HR624S,-3.228032465,-3.796126185,-7.02415865
1385,HR624S050,24,23,HR624S,-0.106102053,-3.796126185,-3.902228238
1386,HR624S051,24,23,HR624S,-2.126803777,-3.796126185,-5.922929963
1387,HR624S052,24,23,HR624S,-3.158204479,-3.796126185,-6.954330664
1388,HR624S053,24,23,HR624S,1.804523893,-3.796126185,-1.991602292
1389,HR624S054,24,23,HR624S,-3.091752557,-3.796126185,-6.887878743
1390,HR624S056,24,23,HR624S,-3.424832116,-3.796126185,-7.220958301
1391,HR624S057,24,23,HR624S,3.476673832,-3.796126185,-0.319452353
1392,HR624S058,24,23,HR624S,3.425286028,-3.796126185,-0.370840157
1393,HR624S059,24,23,HR624S,8.709920329,-3.796126185,4.913794144
1394,HR624S060,24,23,HR624S,4.518308348,-3.796126185,0.722182163
1395,HR624S061,24,23,HR624S,-0.646063937,-3.796126185,-4.442190123
1396,HR624S062,24,23,HR624S,1.64646171,-3.796126185,-2.149664475
1397,HR624S063,24,23,HR624S,0.491692295,-3.796126185,-3.30443389
1398,HR624S064,24,23,HR624S,2.695848377,-3.796126185,-1.100277808
1399,HR624S065,24,23,HR624S,-2.212819846,-3.796126185,-6.008946032
1400,HR624S066,24,23,HR624S,-2.873518011,-3.796126185,-6.669644197
1401,HR624S067,24,23,HR624S,-0.325398335,-3.796126185,-4.12152452
1402,HR625S001,25,24,HR625S,-1.822402424,-1.67252036,-3.494922784
1403,HR625S002,25,24,HR625S,1.514652219,-1.67252036,-0.157868141
1404,HR625S003,25,24,HR625S,-2.083808211,-1.67252036,-3.756328571
1405,HR625S004,25,24,HR625S,1.22005286,-1.67252036,-0.4524675
1406,HR625S005,25,24,HR625S,0.650030007,-1.67252036,-1.022490353
1407,HR625S006,25,24,HR625S,2.731026666,-1.67252036,1.058506306
1408,HR625S007,25,24,HR625S,2.338127542,-1.67252036,0.665607182
1409,HR625S008,25,24,HR625S,0.885571758,-1.67252036,-0.786948602
1410,HR625S010,25,24,HR625S,-0.460044436,-1.67252036,-2.132564796
1411,HR625S011,25,24,HR625S,-1.755829059,-1.67252036,-3.428349419
1412,HR625S012,25,24,HR625S,5.08524099,-1.67252036,3.41272063
1413,HR625S013,25,24,HR625S,1.579496354,-1.67252036,-0.093024006
1414,HR625S014,25,24,HR625S,0.16554401,-1.67252036,-1.50697635
1415,HR625S015,25,24,HR625S,-1.75431561,-1.67252036,-3.42683597
1416,HR625S016,25,24,HR625S,2.723027817,-1.67252036,1.050507457
1417,HR625S018,25,24,HR625S,-0.549817939,-1.67252036,-2.222338299
1418,HR625S019,25,24,HR625S,-2.183754202,-1.67252036,-3.856274562
1419,HR625S020,25,24,HR625S,0.407336615,-1.67252036,-1.265183745
1420,HR625S021,25,24,HR625S,-1.001455993,-1.67252036,-2.673976353
1421,HR625S022,25,24,HR625S,-0.832150356,-1.67252036,-2.504670716
1422,HR625S024,25,24,HR625S,-0.185843494,-1.67252036,-1.858363854
1423,HR625S025,25,24,HR625S,-0.823083157,-1.67252036,-2.495603517
1424,HR625S026,25,24,HR625S,-1.326493264,-1.67252036,-2.999013624
1425,HR625S027,25,24,HR625S,-3.320370753,-1.67252036,-4.992891113
1426,HR625S028,25,24,HR625S,5.167566886,-1.67252036,3.495046526
1427,HR625S029,25,24,HR625S,-0.58067358,-1.67252036,-2.25319394
1428,HR625S030,25,24,HR625S,-1.969400486,-1.67252036,-3.641920846
1429,HR625S031,25,24,HR625S,1.971295404,-1.67252036,0.298775044
1430,HR625S032,25,24,HR625S,0.254023198,-1.67252036,-1.418497162
1431,HR625S033,25,24,HR625S,-1.327117712,-1.67252036,-2.999638072
1432,HR625S034,25,24,HR625S,0.670648468,-1.67252036,-1.001871892
1433,HR625S035,25,24,HR625S,-1.052399184,-1.67252036,-2.724919544
1434,HR625S036,25,24,HR625S,-2.573373985,-1.67252036,-4.245894345
1435,HR625S037,25,24,HR625S,-1.34183303,-1.67252036,-3.01435339
1436,HR626S001,26,25,HR626S,5.082539104,-4.996488998,0.086050106
1437,HR626S002,26,25,HR626S,-0.22182889,-4.996488998,-5.218317888
1438,HR626S004,26,25,HR626S,6.199442377,-4.996488998,1.202953378
1439,HR626S005,26,25,HR626S,6.094523524,-4.996488998,1.098034526
1440,HR626S006,26,25,HR626S,-3.398016011,-4.996488998,-8.394505009
1441,HR626S007,26,25,HR626S,-3.366547222,-4.996488998,-8.363036221
1442,HR626S008,26,25,HR626S,-1.386391708,-4.996488998,-6.382880706
1443,HR626S009,26,25,HR626S,5.805821199,-4.996488998,0.809332201
1444,HR626S010,26,25,HR626S,-2.004054801,-4.996488998,-7.000543799
1445,HR626S012,26,25,HR626S,-3.121862558,-4.996488998,-8.118351556
1446,HR626S013,26,25,HR626S,2.397936388,-4.996488998,-2.59855261
1447,HR626S014,26,25,HR626S,0.669440369,-4.996488998,-4.32704863
1448,HR626S015,26,25,HR626S,5.32399257,-4.996488998,0.327503572
1449,HR626S016,26,25,HR626S,7.433757862,-4.996488998,2.437268864
1450,HR626S018,26,25,HR626S,-1.08485341,-4.996488998,-6.081342408
1451,HR626S019,26,25,HR626S,-3.189136709,-4.996488998,-8.185625707
1452,HR626S020,26,25,HR626S,-4.9193625,-4.996488998,-9.915851499
1453,HR626S021,26,25,HR626S,2.309051866,-4.996488998,-2.687437132
1454,HR626S022,26,25,HR626S,-2.283889068,-4.996488998,-7.280378066
1455,HR626S024,26,25,HR626S,-3.836520575,-4.996488998,-8.833009573
1456,HR626S025,26,25,HR626S,-2.864115959,-4.996488998,-7.860604957
1457,HR626S026,26,25,HR626S,-4.779742553,-4.996488998,-9.776231551
1458,HR626S027,26,25,HR626S,4.024597727,-4.996488998,-0.971891272
1459,HR626S028,26,25,HR626S,-4.569706165,-4.996488998,-9.566195163
1460,HR626S029,26,25,HR626S,1.276747575,-4.996488998,-3.719741424
1461,HR626S030,26,25,HR626S,2.35083529,-4.996488998,-2.645653708
1462,HR626S031,26,25,HR626S,-3.534943294,-4.996488998,-8.531432292
1463,HR626S032,26,25,HR626S,2.614395531,-4.996488998,-2.382093468
1464,HR626S033,26,25,HR626S,-2.945971683,-4.996488998,-7.942460681
1465,HR626S034,26,25,HR626S,3.678809492,-4.996488998,-1.317679507
1466,HR626S035,26,25,HR626S,-4.309958711,-4.996488998,-9.306447709
1467,HR626S036,26,25,HR626S,6.567567479,-4.996488998,1.57107848
1468,HR626S037,26,25,HR626S,-3.113106335,-4.996488998,-8.109595333
1469,HR626S038,26,25,HR626S,-3.169603581,-4.996488998,-8.166092579
1470,HR626S039,26,25,HR626S,5.888070445,-4.996488998,0.891581447
1471,HR626S040,26,25,HR626S,-4.208597859,-4.996488998,-9.205086858
1472,HR626S041,26,25,HR626S,-3.921223822,-4.996488998,-8.91771282
1473,HR626S042,26,25,HR626S,-3.551533505,-4.996488998,-8.548022503
1474,HR626S043,26,25,HR626S,-3.868748095,-4.996488998,-8.865237093
1475,HR626S044,26,25,HR626S,-4.283344316,-4.996488998,-9.279833315
1476,HR626S046,26,25,HR626S,1.944798204,-4.996488998,-3.051690794
1477,HR626S048,26,25,HR626S,7.724793505,-4.996488998,2.728304507
1478,HR626S049,26,25,HR626S,-2.113973511,-4.996488998,-7.110462509
1479,HR626S050,26,25,HR626S,1.827480565,-4.996488998,-3.169008434
1480,HR626S051,26,25,HR626S,-5.202984448,-4.996488998,-10.19947345
1481,HR626S052,26,25,HR626S,4.634499295,-4.996488998,-0.361989703
1482,HR626S053,26,25,HR626S,-1.509481066,-4.996488998,-6.505970064
1483,HR626S054,26,25,HR626S,-2.367878559,-4.996488998,-7.364367558
1484,HR626S055,26,25,HR626S,-4.736378526,-4.996488998,-9.732867524
1485,HR626S056,26,25,HR626S,-4.029141396,-4.996488998,-9.025630395
1486,HR627S001,27,26,HR627S,3.359847169,-1.284425257,2.075421912
1487,HR627S002,27,26,HR627S,-3.61277013,-1.284425257,-4.897195387
1488,HR627S003,27,26,HR627S,1.571121351,-1.284425257,0.286696095
1489,HR627S004,27,26,HR627S,3.75593419,-1.284425257,2.471508933
1490,HR627S005,27,26,HR627S,2.011895493,-1.284425257,0.727470236
1491,HR627S006,27,26,HR627S,1.75246942,-1.284425257,0.468044163
1492,HR627S007,27,26,HR627S,0.265293799,-1.284425257,-1.019131457
1493,HR627S008,27,26,HR627S,-0.859860043,-1.284425257,-2.144285299
1494,HR627S009,27,26,HR627S,-0.896188117,-1.284425257,-2.180613373
1495,HR627S010,27,26,HR627S,-1.584805717,-1.284425257,-2.869230974
1496,HR627S011,27,26,HR627S,-0.004228568,-1.284425257,-1.288653824
1497,HR627S012,27,26,HR627S,-0.653556124,-1.284425257,-1.937981381
1498,HR627S013,27,26,HR627S,1.543753738,-1.284425257,0.259328482
1499,HR627S014,27,26,HR627S,-3.737446764,-1.284425257,-5.02187202
1500,HR627S015,27,26,HR627S,1.433145897,-1.284425257,0.148720641
1501,HR627S016,27,26,HR627S,3.797372526,-1.284425257,2.512947269
1502,HR627S017,27,26,HR627S,-1.188568842,-1.284425257,-2.472994099
1503,HR627S018,27,26,HR627S,4.527647021,-1.284425257,3.243221764
1504,HR627S019,27,26,HR627S,-3.603044812,-1.284425257,-4.887470068
1505,HR627S020,27,26,HR627S,-1.275770134,-1.284425257,-2.56019539
1506,HR627S021,27,26,HR627S,1.5741053,-1.284425257,0.289680043
1507,HR627S022,27,26,HR627S,-0.125378098,-1.284425257,-1.409803354
1508,HR627S023,27,26,HR627S,-1.7724014,-1.284425257,-3.056826656
1509,HR627S024,27,26,HR627S,0.862174259,-1.284425257,-0.422250997
1510,HR627S025,27,26,HR627S,-2.096585527,-1.284425257,-3.381010784
1511,HR627S026,27,26,HR627S,2.409144359,-1.284425257,1.124719102
1512,HR627S027,27,26,HR627S,2.863182149,-1.284425257,1.578756893
1513,HR627S028,27,26,HR627S,1.022137823,-1.284425257,-0.262287434
1514,HR627S029,27,26,HR627S,3.307727789,-1.284425257,2.023302533
1515,HR627S030,27,26,HR627S,-1.34322145,-1.284425257,-2.627646707
1516,HR627S031,27,26,HR627S,0.205235547,-1.284425257,-1.079189709
1517,HR627S032,27,26,HR627S,0.242689999,-1.284425257,-1.041735258
1518,HR627S033,27,26,HR627S,-0.059984698,-1.284425257,-1.344409954
1519,HR627S034,27,26,HR627S,-0.317857692,-1.284425257,-1.602282949
1520,HR627S035,27,26,HR627S,3.700830595,-1.284425257,2.416405338
1521,HR627S036,27,26,HR627S,1.586751503,-1.284425257,0.302326247
1522,HR627S037,27,26,HR627S,-2.809034174,-1.284425257,-4.093459431
1523,HR627S038,27,26,HR627S,-0.095073496,-1.284425257,-1.379498753
1524,HR627S039,27,26,HR627S,2.848149003,-1.284425257,1.563723746
1525,HR627S040,27,26,HR627S,-3.079086947,-1.284425257,-4.363512204
1526,HR627S041,27,26,HR627S,-0.886578669,-1.284425257,-2.171003926
1527,HR627S042,27,26,HR627S,-1.978897015,-1.284425257,-3.263322271
1528,HR627S043,27,26,HR627S,-3.989149672,-1.284425257,-5.273574928
1529,HR627S044,27,26,HR627S,-0.826107876,-1.284425257,-2.110533133
1530,HR627S045,27,26,HR627S,3.253854373,-1.284425257,1.969429117
1531,HR627S046,27,26,HR627S,-1.603711387,-1.284425257,-2.888136644
1532,HR627S047,27,26,HR627S,2.814615307,-1.284425257,1.53019005
1533,HR627S048,27,26,HR627S,0.31699409,-1.284425257,-0.967431166
1534,HR627S049,27,26,HR627S,-3.365808544,-1.284425257,-4.650233801
1535,HR627S050,27,26,HR627S,1.711366886,-1.284425257,0.426941629
1536,HR627S051,27,26,HR627S,-1.685320282,-1.284425257,-2.969745538
1537,HR627S052,27,26,HR627S,-1.024092706,-1.284425257,-2.308517963
1538,HR627S053,27,26,HR627S,5.319145316,-1.284425257,4.034720059
1539,HR627S054,27,26,HR627S,-0.143061204,-1.284425257,-1.427486461
1540,HR627S055,27,26,HR627S,1.769936812,-1.284425257,0.485511555
1541,HR627S056,27,26,HR627S,-2.5976578,-1.284425257,-3.882083057
1542,HR627S057,27,26,HR627S,-5.616689175,-1.284425257,-6.901114432
1543,HR627S058,27,26,HR627S,4.09617803,-1.284425257,2.811752774
1544,HR627S059,27,26,HR627S,-1.804628307,-1.284425257,-3.089053563
1545,HR628S001,28,27,HR628S,-2.705118892,-3.549546702,-6.254665595
1546,HR628S002,28,27,HR628S,-0.114029742,-3.549546702,-3.663576445
1547,HR628S003,28,27,HR628S,6.131289739,-3.549546702,2.581743036
1548,HR628S004,28,27,HR628S,-3.890631558,-3.549546702,-7.44017826
1549,HR628S005,28,27,HR628S,3.391443697,-3.549546702,-0.158103006
1550,HR628S006,28,27,HR628S,-4.309907481,-3.549546702,-7.859454183
1551,HR628S007,28,27,HR628S,-4.442454256,-3.549546702,-7.992000958
1552,HR628S008,28,27,HR628S,1.244452638,-3.549546702,-2.305094065
1553,HR628S009,28,27,HR628S,0.87847176,-3.549546702,-2.671074942
1554,HR628S010,28,27,HR628S,6.501018641,-3.549546702,2.951471939
1555,HR628S011,28,27,HR628S,-0.370308429,-3.549546702,-3.919855132
1556,HR628S012,28,27,HR628S,-4.026962774,-3.549546702,-7.576509477
1557,HR628S013,28,27,HR628S,5.518809379,-3.549546702,1.969262676
1558,HR628S014,28,27,HR628S,-5.863296656,-3.549546702,-9.412843359
1559,HR628S015,28,27,HR628S,4.120333076,-3.549546702,0.570786374
1560,HR628S016,28,27,HR628S,-7.707265291,-3.549546702,-11.25681199
1561,HR628S017,28,27,HR628S,5.014537221,-3.549546702,1.464990519
1562,HR628S018,28,27,HR628S,0.312060866,-3.549546702,-3.237485837
1563,HR628S019,28,27,HR628S,7.337137987,-3.549546702,3.787591285
1564,HR628S020,28,27,HR628S,7.044925551,-3.549546702,3.495378849
1565,HR628S021,28,27,HR628S,-0.739520041,-3.549546702,-4.289066743
1566,HR628S022,28,27,HR628S,-2.80373339,-3.549546702,-6.353280093
1567,HR628S023,28,27,HR628S,-0.943723389,-3.549546702,-4.493270091
1568,HR628S024,28,27,HR628S,-3.147015116,-3.549546702,-6.696561819
1569,HR628S025,28,27,HR628S,-6.160065133,-3.549546702,-9.709611836
1570,HR628S026,28,27,HR628S,1.494833044,-3.549546702,-2.054713658
1571,HR628S027,28,27,HR628S,4.14072676,-3.549546702,0.591180058
1572,HR628S028,28,27,HR628S,-4.044713644,-3.549546702,-7.594260347
1573,HR628S030,28,27,HR628S,-5.021459157,-3.549546702,-8.571005859
1574,HR628S031,28,27,HR628S,-4.080653267,-3.549546702,-7.63019997
1575,HR628S032,28,27,HR628S,5.740195494,-3.549546702,2.190648792
1576,HR628S033,28,27,HR628S,6.671845827,-3.549546702,3.122299125
1577,HR628S034,28,27,HR628S,-0.365709254,-3.549546702,-3.915255957
1578,HR628S035,28,27,HR628S,6.72836385,-3.549546702,3.178817148
1579,HR628S036,28,27,HR628S,3.772452967,-3.549546702,0.222906264
1580,HR628S037,28,27,HR628S,-2.043356108,-3.549546702,-5.59290281
1581,HR628S038,28,27,HR628S,0.621221486,-3.549546702,-2.928325216
1582,HR628S040,28,27,HR628S,-3.798354413,-3.549546702,-7.347901115
1583,HR628S041,28,27,HR628S,-4.220066176,-3.549546702,-7.769612878
1584,HR628S042,28,27,HR628S,-3.555551197,-3.549546702,-7.1050979
1585,HR628S043,28,27,HR628S,-6.548541542,-3.549546702,-10.09808824
1586,HR628S044,28,27,HR628S,7.073434802,-3.549546702,3.523888099
1587,HR628S045,28,27,HR628S,0.061233194,-3.549546702,-3.488313508
1588,HR628S046,28,27,HR628S,1.561027574,-3.549546702,-1.988519128
1589,HR628S048,28,27,HR628S,-3.554381916,-3.549546702,-7.103928619
1590,HR628S049,28,27,HR628S,-2.858496668,-3.549546702,-6.408043371
1591,HR628S050,28,27,HR628S,-2.93392847,-3.549546702,-6.483475172
1592,HR628S052,28,27,HR628S,-1.364996269,-3.549546702,-4.914542972
1593,HR628S053,28,27,HR628S,3.222929875,-3.549546702,-0.326616827
1594,HR628S054,28,27,HR628S,-2.806250548,-3.549546702,-6.35579725
1595,HR628S055,28,27,HR628S,-3.890444449,-3.549546702,-7.439991151
1596,HR629S001,29,28,HR629S,-0.065654504,-2.140086241,-2.205740745
1597,HR629S002,29,28,HR629S,0.249006044,-2.140086241,-1.891080197
1598,HR629S003,29,28,HR629S,-1.100782693,-2.140086241,-3.240868934
1599,HR629S004,29,28,HR629S,-0.364483963,-2.140086241,-2.504570204
1600,HR629S005,29,28,HR629S,-0.24264651,-2.140086241,-2.382732751
1601,HR629S006,29,28,HR629S,1.553465638,-2.140086241,-0.586620603
1602,HR629S007,29,28,HR629S,4.934518965,-2.140086241,2.794432723
1603,HR629S009,29,28,HR629S,1.038658218,-2.140086241,-1.101428023
1604,HR629S010,29,28,HR629S,-2.001687759,-2.140086241,-4.141774
1605,HR629S011,29,28,HR629S,1.573792015,-2.140086241,-0.566294227
1606,HR629S012,29,28,HR629S,-1.012061634,-2.140086241,-3.152147875
1607,HR629S013,29,28,HR629S,0.806041726,-2.140086241,-1.334044515
1608,HR629S014,29,28,HR629S,-0.788043422,-2.140086241,-2.928129663
1609,HR629S015,29,28,HR629S,-0.324329763,-2.140086241,-2.464416004
1610,HR629S016,29,28,HR629S,1.699510965,-2.140086241,-0.440575276
1611,HR629S017,29,28,HR629S,-2.759175131,-2.140086241,-4.899261372
1612,HR629S018,29,28,HR629S,0.828071551,-2.140086241,-1.31201469
1613,HR629S019,29,28,HR629S,0.057023907,-2.140086241,-2.083062334
1614,HR629S020,29,28,HR629S,2.860338494,-2.140086241,0.720252253
1615,HR629S021,29,28,HR629S,0.260667856,-2.140086241,-1.879418386
1616,HR629S022,29,28,HR629S,-0.394421196,-2.140086241,-2.534507437
1617,HR629S023,29,28,HR629S,0.512035882,-2.140086241,-1.62805036
1618,HR629S024,29,28,HR629S,-0.806145224,-2.140086241,-2.946231466
1619,HR629S025,29,28,HR629S,-2.707840254,-2.140086241,-4.847926496
1620,HR629S026,29,28,HR629S,-1.840963765,-2.140086241,-3.981050006
1621,HR629S027,29,28,HR629S,0.291389758,-2.140086241,-1.848696483
1622,HR629S029,29,28,HR629S,3.292093209,-2.140086241,1.152006968
1623,HR629S030,29,28,HR629S,-1.177047539,-2.140086241,-3.317133781
1624,HR629S031,29,28,HR629S,0.339095509,-2.140086241,-1.800990733
1625,HR629S032,29,28,HR629S,2.25128731,-2.140086241,0.111201069
1626,HR629S033,29,28,HR629S,2.162147391,-2.140086241,0.02206115
1627,HR629S034,29,28,HR629S,-1.054056339,-2.140086241,-3.19414258
1628,HR629S035,29,28,HR629S,-0.331440743,-2.140086241,-2.471526984
1629,HR629S036,29,28,HR629S,-0.966076153,-2.140086241,-3.106162394
1630,HR629S037,29,28,HR629S,0.15442,-2.140086241,-1.985666241
1631,HR629S038,29,28,HR629S,-0.786849056,-2.140086241,-2.926935298
1632,HR629S039,29,28,HR629S,-2.372836415,-2.140086241,-4.512922656
1633,HR629S040,29,28,HR629S,2.481890576,-2.140086241,0.341804335
1634,HR629S041,29,28,HR629S,0.072539187,-2.140086241,-2.067547054
1635,HR629S042,29,28,HR629S,0.320078391,-2.140086241,-1.82000785
1636,HR629S043,29,28,HR629S,3.22949598,-2.140086241,1.089409739
1637,HR629S044,29,28,HR629S,-1.981871238,-2.140086241,-4.121957479
1638,HR629S045,29,28,HR629S,-1.940739597,-2.140086241,-4.080825839
1639,HR629S046,29,28,HR629S,-0.295735252,-2.140086241,-2.435821493
1640,HR629S047,29,28,HR629S,-0.387260028,-2.140086241,-2.527346269
1641,HR629S048,29,28,HR629S,-0.936676999,-2.140086241,-3.076763241
1642,HR629S049,29,28,HR629S,1.901520839,-2.140086241,-0.238565403
1643,HR629S050,29,28,HR629S,0.244043043,-2.140086241,-1.896043199
1644,HR629S051,29,28,HR629S,0.017596647,-2.140086241,-2.122489594
1645,HR629S052,29,28,HR629S,-0.234690711,-2.140086241,-2.374776953
1646,HR629S053,29,28,HR629S,4.465422883,-2.140086241,2.325336642
1647,HR629S054,29,28,HR629S,0.575734437,-2.140086241,-1.564351804
1648,HR629S055,29,28,HR629S,-3.425501123,-2.140086241,-5.565587364
1649,HR629S056,29,28,HR629S,-0.772956801,-2.140086241,-2.913043042
1650,HR629S057,29,28,HR629S,-0.23520272,-2.140086241,-2.375288961
1651,HR629S058,29,28,HR629S,1.86819357,-2.140086241,-0.271892671
1652,HR629S059,29,28,HR629S,-0.877043341,-2.140086241,-3.017129583
1653,HR629S060,29,28,HR629S,1.076884236,-2.140086241,-1.063202005
1654,HR629S061,29,28,HR629S,-3.021700534,-2.140086241,-5.161786776
1655,HR629S062,29,28,HR629S,-0.303400161,-2.140086241,-2.443486403
1656,HR629S063,29,28,HR629S,1.349377416,-2.140086241,-0.790708826
1657,HR629S064,29,28,HR629S,-1.226954869,-2.140086241,-3.36704111
1658,HR629S065,29,28,HR629S,-1.89446982,-2.140086241,-4.034556061
1659,HR629S066,29,28,HR629S,0.901103431,-2.140086241,-1.23898281
1660,HR629S067,29,28,HR629S,0.359790046,-2.140086241,-1.780296195
1661,HR629S068,29,28,HR629S,3.693169838,-2.140086241,1.553083597
1662,HR629S069,29,28,HR629S,0.031832876,-2.140086241,-2.108253366
1663,HR629S070,29,28,HR629S,-0.429846654,-2.140086241,-2.569932895
1664,HR629S071,29,28,HR629S,-0.113498112,-2.140086241,-2.253584353
1665,HR629S072,29,28,HR629S,-0.461647229,-2.140086241,-2.601733471
1666,HR630S002,30,29,HR630S,-5.830481804,-1.737585324,-7.568067128
1667,HR630S003,30,29,HR630S,-5.875793211,-1.737585324,-7.613378535
1668,HR630S004,30,29,HR630S,-1.303140428,-1.737585324,-3.040725752
1669,HR630S005,30,29,HR630S,5.810598925,-1.737585324,4.073013601
1670,HR630S006,30,29,HR630S,10.14278264,-1.737585324,8.405197311
1671,HR630S007,30,29,HR630S,-6.308837434,-1.737585324,-8.046422758
1672,HR630S008,30,29,HR630S,0.686442808,-1.737585324,-1.051142516
1673,HR630S009,30,29,HR630S,4.832458427,-1.737585324,3.094873103
1674,HR630S010,30,29,HR630S,10.60607068,-1.737585324,8.868485356
1675,HR630S011,30,29,HR630S,-3.746607711,-1.737585324,-5.484193035
1676,HR630S012,30,29,HR630S,4.55598429,-1.737585324,2.818398966
1677,HR630S013,30,29,HR630S,-5.585608398,-1.737585324,-7.323193722
1678,HR630S014,30,29,HR630S,0.396098425,-1.737585324,-1.341486899
